areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
E40000005,South East,nhsRegion,2023-03-07,12.0,137126,1159.0,138
E40000005,South East,nhsRegion,2023-03-06,11.0,136988,1143.0,146
E40000005,South East,nhsRegion,2023-03-05,13.0,136842,1177.0,146
E40000005,South East,nhsRegion,2023-03-04,14.0,136696,1145.0,119
E40000005,South East,nhsRegion,2023-03-03,12.0,136577,1145.0,107
E40000005,South East,nhsRegion,2023-03-02,11.0,136470,1172.0,136
E40000005,South East,nhsRegion,2023-03-01,17.0,136334,1184.0,177
E40000005,South East,nhsRegion,2023-02-28,17.0,136157,1181.0,146
E40000005,South East,nhsRegion,2023-02-27,17.0,136011,1213.0,155
E40000005,South East,nhsRegion,2023-02-26,17.0,135856,1212.0,161
E40000005,South East,nhsRegion,2023-02-25,14.0,135695,1204.0,112
E40000005,South East,nhsRegion,2023-02-24,15.0,135583,1226.0,93
E40000005,South East,nhsRegion,2023-02-23,10.0,135490,1225.0,133
E40000005,South East,nhsRegion,2023-02-22,9.0,135357,1274.0,123
E40000005,South East,nhsRegion,2023-02-21,13.0,135234,1278.0,161
E40000005,South East,nhsRegion,2023-02-20,16.0,135073,1275.0,149
E40000005,South East,nhsRegion,2023-02-19,18.0,134924,1219.0,177
E40000005,South East,nhsRegion,2023-02-18,14.0,134747,1195.0,134
E40000005,South East,nhsRegion,2023-02-17,11.0,134613,1140.0,106
E40000005,South East,nhsRegion,2023-02-16,13.0,134507,1098.0,167
E40000005,South East,nhsRegion,2023-02-15,14.0,134340,1078.0,159
E40000005,South East,nhsRegion,2023-02-14,14.0,134181,1089.0,164
E40000005,South East,nhsRegion,2023-02-13,12.0,134017,1061.0,146
E40000005,South East,nhsRegion,2023-02-12,12.0,133871,1017.0,178
E40000005,South East,nhsRegion,2023-02-11,14.0,133693,972.0,123
E40000005,South East,nhsRegion,2023-02-10,15.0,133570,926.0,90
E40000005,South East,nhsRegion,2023-02-09,13.0,133480,903.0,165
E40000005,South East,nhsRegion,2023-02-08,16.0,133315,908.0,139
E40000005,South East,nhsRegion,2023-02-07,17.0,133176,923.0,123
E40000005,South East,nhsRegion,2023-02-06,12.0,133053,941.0,130
E40000005,South East,nhsRegion,2023-02-05,14.0,132923,932.0,113
E40000005,South East,nhsRegion,2023-02-04,17.0,132810,905.0,106
E40000005,South East,nhsRegion,2023-02-03,14.0,132704,909.0,77
E40000005,South East,nhsRegion,2023-02-02,16.0,132627,890.0,123
E40000005,South East,nhsRegion,2023-02-01,16.0,132504,879.0,117
E40000005,South East,nhsRegion,2023-01-31,13.0,132387,854.0,106
E40000005,South East,nhsRegion,2023-01-30,16.0,132281,824.0,116
E40000005,South East,nhsRegion,2023-01-29,16.0,132165,806.0,126
E40000005,South East,nhsRegion,2023-01-28,14.0,132039,794.0,102
E40000005,South East,nhsRegion,2023-01-27,17.0,131937,752.0,72
E40000005,South East,nhsRegion,2023-01-26,20.0,131865,728.0,115
E40000005,South East,nhsRegion,2023-01-25,17.0,131750,699.0,100
E40000005,South East,nhsRegion,2023-01-24,18.0,131650,699.0,108
E40000005,South East,nhsRegion,2023-01-23,22.0,131542,715.0,122
E40000005,South East,nhsRegion,2023-01-22,20.0,131420,713.0,102
E40000005,South East,nhsRegion,2023-01-21,19.0,131318,719.0,90
E40000005,South East,nhsRegion,2023-01-20,15.0,131228,758.0,47
E40000005,South East,nhsRegion,2023-01-19,16.0,131181,706.0,79
E40000005,South East,nhsRegion,2023-01-18,16.0,131102,799.0,89
E40000005,South East,nhsRegion,2023-01-17,16.0,131013,814.0,80
E40000005,South East,nhsRegion,2023-01-16,18.0,130933,854.0,114
E40000005,South East,nhsRegion,2023-01-15,16.0,130819,887.0,78
E40000005,South East,nhsRegion,2023-01-14,16.0,130741,905.0,59
E40000005,South East,nhsRegion,2023-01-13,20.0,130682,946.0,63
E40000005,South East,nhsRegion,2023-01-12,22.0,130619,991.0,94
E40000005,South East,nhsRegion,2023-01-11,23.0,130525,1030.0,94
E40000005,South East,nhsRegion,2023-01-10,22.0,130431,1096.0,101
E40000005,South East,nhsRegion,2023-01-09,21.0,130330,1177.0,100
E40000005,South East,nhsRegion,2023-01-08,23.0,130230,1198.0,106
E40000005,South East,nhsRegion,2023-01-07,23.0,130124,1219.0,105
E40000005,South East,nhsRegion,2023-01-06,27.0,130019,1192.0,114
E40000005,South East,nhsRegion,2023-01-05,25.0,129905,1325.0,137
E40000005,South East,nhsRegion,2023-01-04,21.0,129768,1376.0,131
E40000005,South East,nhsRegion,2023-01-03,21.0,129637,1442.0,170
E40000005,South East,nhsRegion,2023-01-02,21.0,129467,1489.0,131
E40000005,South East,nhsRegion,2023-01-01,24.0,129336,1523.0,130
E40000005,South East,nhsRegion,2022-12-31,22.0,129206,1535.0,91
E40000005,South East,nhsRegion,2022-12-30,23.0,129115,1554.0,129
E40000005,South East,nhsRegion,2022-12-29,22.0,128986,1567.0,177
E40000005,South East,nhsRegion,2022-12-28,24.0,128809,1569.0,208
E40000005,South East,nhsRegion,2022-12-27,21.0,128601,1544.0,199
E40000005,South East,nhsRegion,2022-12-26,19.0,128402,1540.0,195
E40000005,South East,nhsRegion,2022-12-25,18.0,128207,1462.0,179
E40000005,South East,nhsRegion,2022-12-24,22.0,128028,1468.0,149
E40000005,South East,nhsRegion,2022-12-23,19.0,127879,1422.0,167
E40000005,South East,nhsRegion,2022-12-22,22.0,127712,1383.0,212
E40000005,South East,nhsRegion,2022-12-21,24.0,127500,1347.0,227
E40000005,South East,nhsRegion,2022-12-20,20.0,127273,1259.0,244
E40000005,South East,nhsRegion,2022-12-19,20.0,127029,1156.0,211
E40000005,South East,nhsRegion,2022-12-18,20.0,126818,1111.0,263
E40000005,South East,nhsRegion,2022-12-17,16.0,126555,1044.0,132
E40000005,South East,nhsRegion,2022-12-16,17.0,126423,1034.0,135
E40000005,South East,nhsRegion,2022-12-15,18.0,126288,977.0,180
E40000005,South East,nhsRegion,2022-12-14,18.0,126108,923.0,151
E40000005,South East,nhsRegion,2022-12-13,16.0,125957,928.0,158
E40000005,South East,nhsRegion,2022-12-12,12.0,125799,954.0,129
E40000005,South East,nhsRegion,2022-12-11,13.0,125670,885.0,137
E40000005,South East,nhsRegion,2022-12-10,10.0,125533,850.0,106
E40000005,South East,nhsRegion,2022-12-09,10.0,125427,827.0,102
E40000005,South East,nhsRegion,2022-12-08,13.0,125325,832.0,108
E40000005,South East,nhsRegion,2022-12-07,15.0,125217,801.0,128
E40000005,South East,nhsRegion,2022-12-06,17.0,125089,759.0,113
E40000005,South East,nhsRegion,2022-12-05,17.0,124976,769.0,88
E40000005,South East,nhsRegion,2022-12-04,15.0,124888,743.0,96
E40000005,South East,nhsRegion,2022-12-03,20.0,124792,708.0,93
E40000005,South East,nhsRegion,2022-12-02,19.0,124699,703.0,78
E40000005,South East,nhsRegion,2022-12-01,19.0,124621,691.0,104
E40000005,South East,nhsRegion,2022-11-30,22.0,124517,665.0,85
E40000005,South East,nhsRegion,2022-11-29,18.0,124432,648.0,103
E40000005,South East,nhsRegion,2022-11-28,14.0,124329,634.0,80
E40000005,South East,nhsRegion,2022-11-27,16.0,124249,609.0,110
E40000005,South East,nhsRegion,2022-11-26,15.0,124139,591.0,92
E40000005,South East,nhsRegion,2022-11-25,14.0,124047,601.0,84
E40000005,South East,nhsRegion,2022-11-24,14.0,123963,622.0,78
E40000005,South East,nhsRegion,2022-11-23,11.0,123885,605.0,73
E40000005,South East,nhsRegion,2022-11-22,14.0,123812,666.0,79
E40000005,South East,nhsRegion,2022-11-21,12.0,123733,647.0,69
E40000005,South East,nhsRegion,2022-11-20,11.0,123664,625.0,79
E40000005,South East,nhsRegion,2022-11-19,15.0,123585,647.0,68
E40000005,South East,nhsRegion,2022-11-18,11.0,123517,662.0,56
E40000005,South East,nhsRegion,2022-11-17,9.0,123461,645.0,99
E40000005,South East,nhsRegion,2022-11-16,10.0,123362,642.0,112
E40000005,South East,nhsRegion,2022-11-15,13.0,123250,678.0,89
E40000005,South East,nhsRegion,2022-11-14,14.0,123161,662.0,81
E40000005,South East,nhsRegion,2022-11-13,14.0,123080,657.0,75
E40000005,South East,nhsRegion,2022-11-12,15.0,123005,694.0,56
E40000005,South East,nhsRegion,2022-11-11,17.0,122949,700.0,47
E40000005,South East,nhsRegion,2022-11-10,18.0,122902,741.0,77
E40000005,South East,nhsRegion,2022-11-09,19.0,122825,801.0,78
E40000005,South East,nhsRegion,2022-11-08,19.0,122747,778.0,86
E40000005,South East,nhsRegion,2022-11-07,14.0,122661,816.0,102
E40000005,South East,nhsRegion,2022-11-06,14.0,122559,814.0,102
E40000005,South East,nhsRegion,2022-11-05,13.0,122457,850.0,71
E40000005,South East,nhsRegion,2022-11-04,14.0,122386,885.0,50
E40000005,South East,nhsRegion,2022-11-03,12.0,122336,934.0,81
E40000005,South East,nhsRegion,2022-11-02,11.0,122255,991.0,83
E40000005,South East,nhsRegion,2022-11-01,13.0,122172,1057.0,102
E40000005,South East,nhsRegion,2022-10-31,15.0,122070,1149.0,85
E40000005,South East,nhsRegion,2022-10-30,17.0,121985,1202.0,91
E40000005,South East,nhsRegion,2022-10-29,22.0,121894,1246.0,85
E40000005,South East,nhsRegion,2022-10-28,21.0,121809,1298.0,87
E40000005,South East,nhsRegion,2022-10-27,19.0,121722,1375.0,121
E40000005,South East,nhsRegion,2022-10-26,19.0,121601,1419.0,127
E40000005,South East,nhsRegion,2022-10-25,23.0,121474,1521.0,114
E40000005,South East,nhsRegion,2022-10-24,25.0,121360,1615.0,124
E40000005,South East,nhsRegion,2022-10-23,25.0,121236,1626.0,144
E40000005,South East,nhsRegion,2022-10-22,26.0,121092,1641.0,196
E40000005,South East,nhsRegion,2022-10-21,29.0,120896,1677.0,114
E40000005,South East,nhsRegion,2022-10-20,23.0,120782,1715.0,148
E40000005,South East,nhsRegion,2022-10-19,21.0,120634,1750.0,201
E40000005,South East,nhsRegion,2022-10-18,16.0,120433,1813.0,189
E40000005,South East,nhsRegion,2022-10-17,16.0,120244,1781.0,183
E40000005,South East,nhsRegion,2022-10-16,17.0,120061,1745.0,261
E40000005,South East,nhsRegion,2022-10-15,20.0,119800,1746.0,157
E40000005,South East,nhsRegion,2022-10-14,21.0,119643,1714.0,136
E40000005,South East,nhsRegion,2022-10-13,19.0,119507,1667.0,237
E40000005,South East,nhsRegion,2022-10-12,21.0,119270,1700.0,171
E40000005,South East,nhsRegion,2022-10-11,26.0,119099,1689.0,191
E40000005,South East,nhsRegion,2022-10-10,21.0,118908,1621.0,231
E40000005,South East,nhsRegion,2022-10-09,21.0,118677,1612.0,268
E40000005,South East,nhsRegion,2022-10-08,16.0,118409,1551.0,149
E40000005,South East,nhsRegion,2022-10-07,12.0,118260,1563.0,146
E40000005,South East,nhsRegion,2022-10-06,16.0,118114,1570.0,195
E40000005,South East,nhsRegion,2022-10-05,12.0,117919,1553.0,170
E40000005,South East,nhsRegion,2022-10-04,12.0,117749,1473.0,259
E40000005,South East,nhsRegion,2022-10-03,16.0,117490,1427.0,226
E40000005,South East,nhsRegion,2022-10-02,17.0,117264,1332.0,230
E40000005,South East,nhsRegion,2022-10-01,14.0,117034,1243.0,211
E40000005,South East,nhsRegion,2022-09-30,18.0,116823,1166.0,146
E40000005,South East,nhsRegion,2022-09-29,16.0,116677,1047.0,187
E40000005,South East,nhsRegion,2022-09-28,21.0,116490,1022.0,196
E40000005,South East,nhsRegion,2022-09-27,18.0,116294,974.0,163
E40000005,South East,nhsRegion,2022-09-26,16.0,116131,879.0,144
E40000005,South East,nhsRegion,2022-09-25,15.0,115987,822.0,216
E40000005,South East,nhsRegion,2022-09-24,10.0,115771,731.0,134
E40000005,South East,nhsRegion,2022-09-23,13.0,115637,700.0,103
E40000005,South East,nhsRegion,2022-09-22,12.0,115534,641.0,118
E40000005,South East,nhsRegion,2022-09-21,16.0,115416,631.0,124
E40000005,South East,nhsRegion,2022-09-20,11.0,115292,574.0,124
E40000005,South East,nhsRegion,2022-09-19,13.0,115168,571.0,111
E40000005,South East,nhsRegion,2022-09-18,13.0,115057,555.0,80
E40000005,South East,nhsRegion,2022-09-17,11.0,114977,525.0,77
E40000005,South East,nhsRegion,2022-09-16,10.0,114900,535.0,76
E40000005,South East,nhsRegion,2022-09-15,14.0,114824,560.0,73
E40000005,South East,nhsRegion,2022-09-14,16.0,114751,560.0,82
E40000005,South East,nhsRegion,2022-09-13,13.0,114669,576.0,89
E40000005,South East,nhsRegion,2022-09-12,14.0,114580,592.0,87
E40000005,South East,nhsRegion,2022-09-11,12.0,114493,579.0,87
E40000005,South East,nhsRegion,2022-09-10,12.0,114406,550.0,67
E40000005,South East,nhsRegion,2022-09-09,8.0,114339,581.0,76
E40000005,South East,nhsRegion,2022-09-08,10.0,114263,595.0,64
E40000005,South East,nhsRegion,2022-09-07,11.0,114199,574.0,87
E40000005,South East,nhsRegion,2022-09-06,11.0,114112,637.0,69
E40000005,South East,nhsRegion,2022-09-05,11.0,114043,682.0,79
E40000005,South East,nhsRegion,2022-09-04,10.0,113964,672.0,71
E40000005,South East,nhsRegion,2022-09-03,14.0,113893,679.0,91
E40000005,South East,nhsRegion,2022-09-02,13.0,113802,684.0,60
E40000005,South East,nhsRegion,2022-09-01,12.0,113742,758.0,76
E40000005,South East,nhsRegion,2022-08-31,13.0,113666,781.0,70
E40000005,South East,nhsRegion,2022-08-30,16.0,113596,777.0,92
E40000005,South East,nhsRegion,2022-08-29,15.0,113504,777.0,93
E40000005,South East,nhsRegion,2022-08-28,11.0,113411,779.0,88
E40000005,South East,nhsRegion,2022-08-27,9.0,113323,762.0,64
E40000005,South East,nhsRegion,2022-08-26,9.0,113259,638.0,78
E40000005,South East,nhsRegion,2022-08-25,11.0,113181,800.0,126
E40000005,South East,nhsRegion,2022-08-24,14.0,113055,789.0,92
E40000005,South East,nhsRegion,2022-08-23,13.0,112963,841.0,104
E40000005,South East,nhsRegion,2022-08-22,13.0,112859,846.0,103
E40000005,South East,nhsRegion,2022-08-21,15.0,112756,784.0,109
E40000005,South East,nhsRegion,2022-08-20,14.0,112647,819.0,80
E40000005,South East,nhsRegion,2022-08-19,25.0,112567,856.0,100
E40000005,South East,nhsRegion,2022-08-18,27.0,112467,918.0,78
E40000005,South East,nhsRegion,2022-08-17,26.0,112389,958.0,114
E40000005,South East,nhsRegion,2022-08-16,19.0,112275,975.0,122
E40000005,South East,nhsRegion,2022-08-15,20.0,112153,1004.0,112
E40000005,South East,nhsRegion,2022-08-14,15.0,112041,996.0,96
E40000005,South East,nhsRegion,2022-08-13,13.0,111945,988.0,119
E40000005,South East,nhsRegion,2022-08-12,15.0,111826,936.0,77
E40000005,South East,nhsRegion,2022-08-11,14.0,111749,975.0,131
E40000005,South East,nhsRegion,2022-08-10,17.0,111618,1006.0,135
E40000005,South East,nhsRegion,2022-08-09,23.0,111483,1019.0,127
E40000005,South East,nhsRegion,2022-08-08,22.0,111356,1050.0,127
E40000005,South East,nhsRegion,2022-08-07,24.0,111229,1057.0,135
E40000005,South East,nhsRegion,2022-08-06,27.0,111094,1063.0,88
E40000005,South East,nhsRegion,2022-08-05,30.0,111006,1098.0,117
E40000005,South East,nhsRegion,2022-08-04,28.0,110889,1125.0,130
E40000005,South East,nhsRegion,2022-08-03,30.0,110759,1187.0,166
E40000005,South East,nhsRegion,2022-08-02,32.0,110593,1244.0,132
E40000005,South East,nhsRegion,2022-08-01,34.0,110461,1324.0,149
E40000005,South East,nhsRegion,2022-07-31,29.0,110312,1313.0,144
E40000005,South East,nhsRegion,2022-07-30,27.0,110168,1313.0,123
E40000005,South East,nhsRegion,2022-07-29,32.0,110045,1366.0,134
E40000005,South East,nhsRegion,2022-07-28,32.0,109911,1451.0,136
E40000005,South East,nhsRegion,2022-07-27,30.0,109775,1498.0,174
E40000005,South East,nhsRegion,2022-07-26,35.0,109601,1577.0,168
E40000005,South East,nhsRegion,2022-07-25,32.0,109433,1663.0,173
E40000005,South East,nhsRegion,2022-07-24,35.0,109260,1726.0,150
E40000005,South East,nhsRegion,2022-07-23,34.0,109110,1691.0,146
E40000005,South East,nhsRegion,2022-07-22,36.0,108964,1785.0,173
E40000005,South East,nhsRegion,2022-07-21,41.0,108791,1842.0,209
E40000005,South East,nhsRegion,2022-07-20,42.0,108582,1874.0,257
E40000005,South East,nhsRegion,2022-07-19,47.0,108325,1905.0,252
E40000005,South East,nhsRegion,2022-07-18,48.0,108073,1985.0,274
E40000005,South East,nhsRegion,2022-07-17,40.0,107799,1940.0,232
E40000005,South East,nhsRegion,2022-07-16,42.0,107567,1940.0,206
E40000005,South East,nhsRegion,2022-07-15,41.0,107361,1931.0,184
E40000005,South East,nhsRegion,2022-07-14,41.0,107177,1974.0,233
E40000005,South East,nhsRegion,2022-07-13,42.0,106944,1955.0,298
E40000005,South East,nhsRegion,2022-07-12,39.0,106646,1936.0,270
E40000005,South East,nhsRegion,2022-07-11,41.0,106376,1939.0,364
E40000005,South East,nhsRegion,2022-07-10,39.0,106012,1891.0,280
E40000005,South East,nhsRegion,2022-07-09,36.0,105732,1836.0,274
E40000005,South East,nhsRegion,2022-07-08,41.0,105458,1794.0,254
E40000005,South East,nhsRegion,2022-07-07,33.0,105204,1744.0,270
E40000005,South East,nhsRegion,2022-07-06,32.0,104934,1652.0,296
E40000005,South East,nhsRegion,2022-07-05,32.0,104638,1639.0,301
E40000005,South East,nhsRegion,2022-07-04,31.0,104337,1537.0,304
E40000005,South East,nhsRegion,2022-07-03,26.0,104033,1433.0,313
E40000005,South East,nhsRegion,2022-07-02,19.0,103720,1332.0,190
E40000005,South East,nhsRegion,2022-07-01,20.0,103530,1319.0,188
E40000005,South East,nhsRegion,2022-06-30,22.0,103342,1188.0,219
E40000005,South East,nhsRegion,2022-06-29,19.0,103123,1116.0,269
E40000005,South East,nhsRegion,2022-06-28,14.0,102854,1045.0,209
E40000005,South East,nhsRegion,2022-06-27,14.0,102645,1031.0,242
E40000005,South East,nhsRegion,2022-06-26,12.0,102403,1003.0,177
E40000005,South East,nhsRegion,2022-06-25,13.0,102226,930.0,139
E40000005,South East,nhsRegion,2022-06-24,14.0,102087,885.0,131
E40000005,South East,nhsRegion,2022-06-23,14.0,101956,857.0,181
E40000005,South East,nhsRegion,2022-06-22,18.0,101775,812.0,170
E40000005,South East,nhsRegion,2022-06-21,15.0,101605,803.0,166
E40000005,South East,nhsRegion,2022-06-20,17.0,101439,781.0,134
E40000005,South East,nhsRegion,2022-06-19,13.0,101305,730.0,142
E40000005,South East,nhsRegion,2022-06-18,16.0,101163,690.0,118
E40000005,South East,nhsRegion,2022-06-17,15.0,101045,670.0,122
E40000005,South East,nhsRegion,2022-06-16,15.0,100923,678.0,115
E40000005,South East,nhsRegion,2022-06-15,14.0,100808,639.0,98
E40000005,South East,nhsRegion,2022-06-14,9.0,100710,625.0,108
E40000005,South East,nhsRegion,2022-06-13,9.0,100602,616.0,96
E40000005,South East,nhsRegion,2022-06-12,7.0,100506,556.0,108
E40000005,South East,nhsRegion,2022-06-11,5.0,100398,543.0,88
E40000005,South East,nhsRegion,2022-06-10,6.0,100310,533.0,70
E40000005,South East,nhsRegion,2022-06-09,5.0,100240,463.0,98
E40000005,South East,nhsRegion,2022-06-08,7.0,100142,492.0,88
E40000005,South East,nhsRegion,2022-06-07,7.0,100054,502.0,106
E40000005,South East,nhsRegion,2022-06-06,10.0,99948,478.0,91
